source_path,target_path,city_id,origin_img,pixel_loc_x,pixel_loc_y,A11,A12,tx,A21,A22,ty
../Cities/origin/@CITY_1@seg670850 (2)@2496@1308@.png,../Cities/origin/@CITY_1@seg670850 (3)@2496@1308@.png,CITY_1,seg670850,2496,1308,0.9892326,0.23422156,2.3172188,-0.23422156,0.9892326,9.078088
../Cities/origin/@CITY_1@seg670850 (2)@740@2728@.png,../Cities/origin/@CITY_1@seg670850 (3)@740@2728@.png,CITY_1,seg670850,740,2728,1.036109,0.051056292,-0.93030804,-0.051056292,1.036109,9.468536
../Cities/origin/@CITY_1@seg670850 (2)@1090@3963@.png,../Cities/origin/@CITY_1@seg670850 (3)@1090@3963@.png,CITY_1,seg670850,1090,3963,1.2452334,0.061342083,-3.4169748,-0.061342083,1.2452334,6.3739686
../Cities/origin/@CITY_1@seg670850 (2)@680@2620@.png,../Cities/origin/@CITY_1@seg670850 (3)@680@2620@.png,CITY_1,seg670850,680,2620,0.82607716,0.0031342441,8.410699,-0.0031342441,0.82607716,-9.864615
../Cities/origin/@CITY_1@seg670850 (2)@3104@385@.png,../Cities/origin/@CITY_1@seg670850 (3)@3104@385@.png,CITY_1,seg670850,3104,385,0.9963465,-0.22772297,-3.298773,0.22772297,0.9963465,-7.3181343
../Cities/origin/@CITY_1@seg670850 (2)@1989@3613@.png,../Cities/origin/@CITY_1@seg670850 (3)@1989@3613@.png,CITY_1,seg670850,1989,3613,0.8405636,-0.060739968,5.255825,0.060739968,0.8405636,-6.4873633
../Cities/origin/@CITY_1@seg670850 (2)@3081@581@.png,../Cities/origin/@CITY_1@seg670850 (3)@3081@581@.png,CITY_1,seg670850,3081,581,1.1363581,0.09572289,-9.775739,-0.09572289,1.1363581,-3.315587
../Cities/origin/@CITY_1@seg670850 (2)@2261@4127@.png,../Cities/origin/@CITY_1@seg670850 (3)@2261@4127@.png,CITY_1,seg670850,2261,4127,0.8579878,0.024198748,6.1480985,-0.024198748,0.8579878,-1.595032
../Cities/origin/@CITY_1@seg670850 (2)@3376@822@.png,../Cities/origin/@CITY_1@seg670850 (3)@3376@822@.png,CITY_1,seg670850,3376,822,0.9799057,-0.06796687,-2.7770216,0.06796687,0.9799057,-8.768061
../Cities/origin/@CITY_1@seg670850 (2)@3209@3210@.png,../Cities/origin/@CITY_1@seg670850 (3)@3209@3210@.png,CITY_1,seg670850,3209,3210,1.0204628,-0.18306792,-4.531724,0.18306792,1.0204628,-2.852165
../Cities/origin/@CITY_1@seg670850 (2)@3454@1178@.png,../Cities/origin/@CITY_1@seg670850 (3)@3454@1178@.png,CITY_1,seg670850,3454,1178,1.2421476,0.10521361,-0.66843235,-0.10521361,1.2421476,-7.8962636
../Cities/origin/@CITY_1@seg670850 (2)@1227@3@.png,../Cities/origin/@CITY_1@seg670850 (3)@1227@3@.png,CITY_1,seg670850,1227,3,0.8854305,0.08964842,3.9254253,-0.08964842,0.8854305,1.8187644
../Cities/origin/@CITY_1@seg670850 (2)@3242@2225@.png,../Cities/origin/@CITY_1@seg670850 (3)@3242@2225@.png,CITY_1,seg670850,3242,2225,0.9920225,-0.17124979,-0.07865836,0.17124979,0.9920225,-3.485304
../Cities/origin/@CITY_1@seg670850 (2)@4171@2379@.png,../Cities/origin/@CITY_1@seg670850 (3)@4171@2379@.png,CITY_1,seg670850,4171,2379,0.79985154,-0.1733921,6.6060123,0.1733921,0.79985154,-5.3785644
../Cities/origin/@CITY_1@seg670850 (2)@670@2058@.png,../Cities/origin/@CITY_1@seg670850 (3)@670@2058@.png,CITY_1,seg670850,670,2058,1.1548824,-0.007980034,-7.8526964,0.007980034,1.1548824,1.1187042
../Cities/origin/@CITY_1@seg670850 (2)@1108@2453@.png,../Cities/origin/@CITY_1@seg670850 (3)@1108@2453@.png,CITY_1,seg670850,1108,2453,0.9427032,0.059009112,7.4502206,-0.059009112,0.9427032,0.048693735
../Cities/origin/@CITY_1@seg670850 (2)@2479@325@.png,../Cities/origin/@CITY_1@seg670850 (3)@2479@325@.png,CITY_1,seg670850,2479,325,0.89306825,-0.18075731,6.6473365,0.18075731,0.89306825,-3.27272
../Cities/origin/@CITY_1@seg670850 (2)@538@553@.png,../Cities/origin/@CITY_1@seg670850 (3)@538@553@.png,CITY_1,seg670850,538,553,0.7652403,-0.20319062,-2.2453156,0.20319062,0.7652403,-0.9264773
../Cities/origin/@CITY_1@seg670850 (2)@1917@571@.png,../Cities/origin/@CITY_1@seg670850 (3)@1917@571@.png,CITY_1,seg670850,1917,571,1.119943,-0.2950252,-5.4368687,0.2950252,1.119943,-5.877518
../Cities/origin/@CITY_1@seg670850 (2)@2030@1817@.png,../Cities/origin/@CITY_1@seg670850 (3)@2030@1817@.png,CITY_1,seg670850,2030,1817,0.87429696,-0.10947905,-9.116378,0.10947905,0.87429696,-3.1302876
../Cities/origin/@CITY_1@seg670850 (2)@1769@4167@.png,../Cities/origin/@CITY_1@seg670850 (3)@1769@4167@.png,CITY_1,seg670850,1769,4167,1.132127,-0.2815735,-6.574565,0.2815735,1.132127,4.343922
../Cities/origin/@CITY_1@seg670850 (2)@660@2934@.png,../Cities/origin/@CITY_1@seg670850 (3)@660@2934@.png,CITY_1,seg670850,660,2934,1.0972754,0.21819904,9.337014,-0.21819904,1.0972754,5.18495
../Cities/origin/@CITY_1@seg670850 (2)@1572@2746@.png,../Cities/origin/@CITY_1@seg670850 (3)@1572@2746@.png,CITY_1,seg670850,1572,2746,1.0594685,-0.07999808,-7.397536,0.07999808,1.0594685,2.276867
../Cities/origin/@CITY_1@seg670850 (2)@2379@4142@.png,../Cities/origin/@CITY_1@seg670850 (3)@2379@4142@.png,CITY_1,seg670850,2379,4142,1.0194373,-0.24001916,5.7732143,0.24001916,1.0194373,-6.337259
../Cities/origin/@CITY_1@seg670850 (2)@1132@3781@.png,../Cities/origin/@CITY_1@seg670850 (3)@1132@3781@.png,CITY_1,seg670850,1132,3781,1.1197338,-0.18223739,4.932748,0.18223739,1.1197338,-7.866628
../Cities/origin/@CITY_1@seg670850 (2)@3771@2299@.png,../Cities/origin/@CITY_1@seg670850 (3)@3771@2299@.png,CITY_1,seg670850,3771,2299,0.8473465,0.08292678,-7.650366,-0.08292678,0.8473465,-9.922678
../Cities/origin/@CITY_1@seg670850 (2)@696@1870@.png,../Cities/origin/@CITY_1@seg670850 (3)@696@1870@.png,CITY_1,seg670850,696,1870,0.83159775,-0.18958096,9.086,0.18958096,0.83159775,5.9854774
../Cities/origin/@CITY_1@seg670850 (2)@201@2410@.png,../Cities/origin/@CITY_1@seg670850 (3)@201@2410@.png,CITY_1,seg670850,201,2410,0.98847353,-0.06592437,-8.61039,0.06592437,0.98847353,5.9980593
../Cities/origin/@CITY_1@seg670850 (2)@2271@3569@.png,../Cities/origin/@CITY_1@seg670850 (3)@2271@3569@.png,CITY_1,seg670850,2271,3569,0.8172479,0.018882222,-2.827106,-0.018882222,0.8172479,1.5929929
../Cities/origin/@CITY_1@seg670850 (2)@3248@2014@.png,../Cities/origin/@CITY_1@seg670850 (3)@3248@2014@.png,CITY_1,seg670850,3248,2014,0.97140366,-0.19943231,7.387258,0.19943231,0.97140366,-7.432641
../Cities/origin/@CITY_1@seg670850 (2)@84@277@.png,../Cities/origin/@CITY_1@seg670850 (3)@84@277@.png,CITY_1,seg670850,84,277,1.1314342,0.23698254,-3.17593,-0.23698254,1.1314342,-7.3931427
../Cities/origin/@CITY_1@seg670850 (2)@2915@2148@.png,../Cities/origin/@CITY_1@seg670850 (3)@2915@2148@.png,CITY_1,seg670850,2915,2148,0.95687777,0.079923436,8.735303,-0.079923436,0.95687777,-8.480119
../Cities/origin/@CITY_1@seg670850 (2)@2937@3527@.png,../Cities/origin/@CITY_1@seg670850 (3)@2937@3527@.png,CITY_1,seg670850,2937,3527,1.1678714,0.26685447,-4.458714,-0.26685447,1.1678714,-6.9775057
../Cities/origin/@CITY_1@seg670850 (2)@1296@2549@.png,../Cities/origin/@CITY_1@seg670850 (3)@1296@2549@.png,CITY_1,seg670850,1296,2549,1.029023,0.028448846,-3.2870297,-0.028448846,1.029023,3.6772485
../Cities/origin/@CITY_1@seg670850 (2)@207@1627@.png,../Cities/origin/@CITY_1@seg670850 (3)@207@1627@.png,CITY_1,seg670850,207,1627,0.83661765,-0.13934432,2.8010557,0.13934432,0.83661765,-4.9925723
../Cities/origin/@CITY_1@seg670850 (2)@1037@2004@.png,../Cities/origin/@CITY_1@seg670850 (3)@1037@2004@.png,CITY_1,seg670850,1037,2004,1.1388196,0.16517398,9.100471,-0.16517398,1.1388196,-3.6469445
../Cities/origin/@CITY_1@seg670850 (2)@3404@721@.png,../Cities/origin/@CITY_1@seg670850 (3)@3404@721@.png,CITY_1,seg670850,3404,721,1.1449473,0.24133275,-4.493507,-0.24133275,1.1449473,-3.211495
../Cities/origin/@CITY_1@seg670850 (2)@3138@1588@.png,../Cities/origin/@CITY_1@seg670850 (3)@3138@1588@.png,CITY_1,seg670850,3138,1588,1.0548856,0.112434015,-3.14465,-0.112434015,1.0548856,-6.618283
../Cities/origin/@CITY_1@seg670850 (2)@755@1234@.png,../Cities/origin/@CITY_1@seg670850 (3)@755@1234@.png,CITY_1,seg670850,755,1234,0.93348783,-0.18567695,-1.3149465,0.18567695,0.93348783,-6.986799
../Cities/origin/@CITY_1@seg670850 (2)@3616@1673@.png,../Cities/origin/@CITY_1@seg670850 (3)@3616@1673@.png,CITY_1,seg670850,3616,1673,1.1479148,0.2727332,-6.5737805,-0.2727332,1.1479148,-5.8118477
../Cities/origin/@CITY_1@seg670850 (2)@529@94@.png,../Cities/origin/@CITY_1@seg670850 (3)@529@94@.png,CITY_1,seg670850,529,94,0.81572115,-0.13198061,-8.158634,0.13198061,0.81572115,-2.7384796
../Cities/origin/@CITY_1@seg670850 (2)@21@1794@.png,../Cities/origin/@CITY_1@seg670850 (3)@21@1794@.png,CITY_1,seg670850,21,1794,0.77610743,0.12822196,-9.521417,-0.12822196,0.77610743,-7.0563073
../Cities/origin/@CITY_1@seg670850 (2)@1995@2406@.png,../Cities/origin/@CITY_1@seg670850 (3)@1995@2406@.png,CITY_1,seg670850,1995,2406,0.95117915,0.13442679,0.2891093,-0.13442679,0.95117915,2.413315
../Cities/origin/@CITY_1@seg670850 (2)@1860@3011@.png,../Cities/origin/@CITY_1@seg670850 (3)@1860@3011@.png,CITY_1,seg670850,1860,3011,1.1576784,0.11320784,0.8969118,-0.11320784,1.1576784,3.7917747
../Cities/origin/@CITY_1@seg670850 (2)@4094@3153@.png,../Cities/origin/@CITY_1@seg670850 (3)@4094@3153@.png,CITY_1,seg670850,4094,3153,0.97702956,-0.1001814,-4.1456566,0.1001814,0.97702956,-0.3586936
../Cities/origin/@CITY_1@seg670850 (2)@4006@3254@.png,../Cities/origin/@CITY_1@seg670850 (3)@4006@3254@.png,CITY_1,seg670850,4006,3254,1.0931882,-0.0057823523,-4.5425234,0.0057823523,1.0931882,0.43973455
../Cities/origin/@CITY_1@seg670850 (2)@3763@1526@.png,../Cities/origin/@CITY_1@seg670850 (3)@3763@1526@.png,CITY_1,seg670850,3763,1526,1.2081445,-0.24565613,1.8393885,0.24565613,1.2081445,4.3707004
../Cities/origin/@CITY_1@seg670850 (2)@3640@3420@.png,../Cities/origin/@CITY_1@seg670850 (3)@3640@3420@.png,CITY_1,seg670850,3640,3420,0.7604575,0.04933562,7.5019374,-0.04933562,0.7604575,3.6289241
../Cities/origin/@CITY_1@seg670850 (2)@126@4192@.png,../Cities/origin/@CITY_1@seg670850 (3)@126@4192@.png,CITY_1,seg670850,126,4192,0.9515538,-0.05502463,-9.558993,0.05502463,0.9515538,-2.994953
../Cities/origin/@CITY_1@seg670850 (2)@1182@1659@.png,../Cities/origin/@CITY_1@seg670850 (3)@1182@1659@.png,CITY_1,seg670850,1182,1659,0.7817371,0.004246722,0.3622801,-0.004246722,0.7817371,-4.64102
../Cities/origin/@CITY_1@seg670850 (2)@3140@1131@.png,../Cities/origin/@CITY_1@seg670850 (3)@3140@1131@.png,CITY_1,seg670850,3140,1131,1.1562033,-0.2914331,9.318234,0.2914331,1.1562033,-0.43877348
../Cities/origin/@CITY_1@seg670850 (2)@786@1953@.png,../Cities/origin/@CITY_1@seg670850 (3)@786@1953@.png,CITY_1,seg670850,786,1953,0.90793025,-0.021387178,-9.101037,0.021387178,0.90793025,-6.499237
../Cities/origin/@CITY_1@seg670850 (2)@406@2712@.png,../Cities/origin/@CITY_1@seg670850 (3)@406@2712@.png,CITY_1,seg670850,406,2712,1.0044214,-0.1750543,4.843332,0.1750543,1.0044214,-2.214063
../Cities/origin/@CITY_1@seg670850 (2)@3535@2869@.png,../Cities/origin/@CITY_1@seg670850 (3)@3535@2869@.png,CITY_1,seg670850,3535,2869,1.0825977,-0.08573478,-2.4144337,0.08573478,1.0825977,-5.814401
../Cities/origin/@CITY_1@seg670850 (2)@3680@368@.png,../Cities/origin/@CITY_1@seg670850 (3)@3680@368@.png,CITY_1,seg670850,3680,368,1.0203878,0.22643197,-7.740704,-0.22643197,1.0203878,-3.5800567
../Cities/origin/@CITY_1@seg670850 (2)@3793@1022@.png,../Cities/origin/@CITY_1@seg670850 (3)@3793@1022@.png,CITY_1,seg670850,3793,1022,0.95175993,0.24964972,-9.253094,-0.24964972,0.95175993,-8.981837
../Cities/origin/@CITY_1@seg670850 (2)@4120@2726@.png,../Cities/origin/@CITY_1@seg670850 (3)@4120@2726@.png,CITY_1,seg670850,4120,2726,0.9643248,0.010204136,-0.5079748,-0.010204136,0.9643248,7.183426
../Cities/origin/@CITY_1@seg670850 (2)@3853@4193@.png,../Cities/origin/@CITY_1@seg670850 (3)@3853@4193@.png,CITY_1,seg670850,3853,4193,0.7895495,-0.004008888,8.363758,0.004008888,0.7895495,-9.317754
../Cities/origin/@CITY_1@seg670850 (2)@387@2865@.png,../Cities/origin/@CITY_1@seg670850 (3)@387@2865@.png,CITY_1,seg670850,387,2865,0.8879031,-0.083191454,-1.3276623,0.083191454,0.8879031,-9.1162815
../Cities/origin/@CITY_1@seg670850 (2)@936@936@.png,../Cities/origin/@CITY_1@seg670850 (3)@936@936@.png,CITY_1,seg670850,936,936,0.8221959,0.2157216,-5.8688684,-0.2157216,0.8221959,4.0218596
../Cities/origin/@CITY_1@seg670850 (2)@2951@341@.png,../Cities/origin/@CITY_1@seg670850 (3)@2951@341@.png,CITY_1,seg670850,2951,341,1.1355361,0.23747173,0.29015693,-0.23747173,1.1355361,-1.8172176
../Cities/origin/@CITY_1@seg670850 (2)@3363@2095@.png,../Cities/origin/@CITY_1@seg670850 (3)@3363@2095@.png,CITY_1,seg670850,3363,2095,0.98683006,0.053131096,7.2993846,-0.053131096,0.98683006,2.0979626
../Cities/origin/@CITY_1@seg670850 (2)@4154@1390@.png,../Cities/origin/@CITY_1@seg670850 (3)@4154@1390@.png,CITY_1,seg670850,4154,1390,1.225915,0.01004943,-9.553424,-0.01004943,1.225915,-7.2561336
../Cities/origin/@CITY_1@seg670850 (2)@3830@3824@.png,../Cities/origin/@CITY_1@seg670850 (3)@3830@3824@.png,CITY_1,seg670850,3830,3824,1.0120751,0.034926932,-8.623294,-0.034926932,1.0120751,-3.7599103
../Cities/origin/@CITY_1@seg670850 (2)@2902@1523@.png,../Cities/origin/@CITY_1@seg670850 (3)@2902@1523@.png,CITY_1,seg670850,2902,1523,1.0417632,-0.16378294,4.513777,0.16378294,1.0417632,8.845705
../Cities/origin/@CITY_1@seg670850 (2)@2588@640@.png,../Cities/origin/@CITY_1@seg670850 (3)@2588@640@.png,CITY_1,seg670850,2588,640,1.0218142,0.21318156,5.2569847,-0.21318156,1.0218142,-0.3172162
../Cities/origin/@CITY_1@seg670850 (2)@3315@1588@.png,../Cities/origin/@CITY_1@seg670850 (3)@3315@1588@.png,CITY_1,seg670850,3315,1588,1.1776896,0.24916324,9.689077,-0.24916324,1.1776896,-0.5402032
../Cities/origin/@CITY_1@seg670850 (2)@583@3811@.png,../Cities/origin/@CITY_1@seg670850 (3)@583@3811@.png,CITY_1,seg670850,583,3811,0.8288445,0.1850101,-6.4992948,-0.1850101,0.8288445,1.3566601
../Cities/origin/@CITY_1@seg670850 (2)@1644@268@.png,../Cities/origin/@CITY_1@seg670850 (3)@1644@268@.png,CITY_1,seg670850,1644,268,1.1612463,-0.039757382,3.3649833,0.039757382,1.1612463,-9.432903
../Cities/origin/@CITY_1@seg670850 (2)@1595@376@.png,../Cities/origin/@CITY_1@seg670850 (3)@1595@376@.png,CITY_1,seg670850,1595,376,0.9225784,-0.12048914,-8.730939,0.12048914,0.9225784,-5.7823997
../Cities/origin/@CITY_1@seg670850 (2)@1499@1259@.png,../Cities/origin/@CITY_1@seg670850 (3)@1499@1259@.png,CITY_1,seg670850,1499,1259,0.97403985,-0.025352413,-3.535831,0.025352413,0.97403985,8.241325
../Cities/origin/@CITY_1@seg670850 (2)@218@56@.png,../Cities/origin/@CITY_1@seg670850 (3)@218@56@.png,CITY_1,seg670850,218,56,1.1057749,0.17971101,-7.6951613,-0.17971101,1.1057749,1.3194622
../Cities/origin/@CITY_1@seg670850 (2)@2594@3398@.png,../Cities/origin/@CITY_1@seg670850 (3)@2594@3398@.png,CITY_1,seg670850,2594,3398,1.1133019,-0.2561163,9.057011,0.2561163,1.1133019,9.538297
../Cities/origin/@CITY_1@seg670850 (2)@1878@667@.png,../Cities/origin/@CITY_1@seg670850 (3)@1878@667@.png,CITY_1,seg670850,1878,667,1.1030416,-0.28599226,7.322089,0.28599226,1.1030416,9.718245
../Cities/origin/@CITY_1@seg670850 (2)@807@2142@.png,../Cities/origin/@CITY_1@seg670850 (3)@807@2142@.png,CITY_1,seg670850,807,2142,1.1723297,-0.2757971,5.8916626,0.2757971,1.1723297,2.597314
../Cities/origin/@CITY_1@seg670850 (2)@216@1509@.png,../Cities/origin/@CITY_1@seg670850 (3)@216@1509@.png,CITY_1,seg670850,216,1509,1.0410781,-0.118089855,-7.623042,0.118089855,1.0410781,-1.4996763
../Cities/origin/@CITY_1@seg670850 (2)@1045@1568@.png,../Cities/origin/@CITY_1@seg670850 (3)@1045@1568@.png,CITY_1,seg670850,1045,1568,1.0305105,-0.07536546,4.668727,0.07536546,1.0305105,3.4650166
../Cities/origin/@CITY_1@seg670850 (2)@1936@2259@.png,../Cities/origin/@CITY_1@seg670850 (3)@1936@2259@.png,CITY_1,seg670850,1936,2259,1.1965206,-0.079881646,6.503337,0.079881646,1.1965206,8.808159
../Cities/origin/@CITY_1@seg670850 (2)@167@3275@.png,../Cities/origin/@CITY_1@seg670850 (3)@167@3275@.png,CITY_1,seg670850,167,3275,0.77938753,0.04781718,-0.7844575,-0.04781718,0.77938753,-0.8382267
../Cities/origin/@CITY_1@seg670850 (2)@2910@1914@.png,../Cities/origin/@CITY_1@seg670850 (3)@2910@1914@.png,CITY_1,seg670850,2910,1914,0.89245,0.238761,-0.07341406,-0.238761,0.89245,5.4915304
../Cities/origin/@CITY_1@seg670850 (2)@466@2414@.png,../Cities/origin/@CITY_1@seg670850 (3)@466@2414@.png,CITY_1,seg670850,466,2414,0.886418,0.17361224,1.6337332,-0.17361224,0.886418,-1.6061523
../Cities/origin/@CITY_1@seg670850 (2)@2248@998@.png,../Cities/origin/@CITY_1@seg670850 (3)@2248@998@.png,CITY_1,seg670850,2248,998,1.0200372,-0.19986501,1.5482932,0.19986501,1.0200372,-2.2499223
../Cities/origin/@CITY_1@seg670850 (2)@28@2795@.png,../Cities/origin/@CITY_1@seg670850 (3)@28@2795@.png,CITY_1,seg670850,28,2795,1.1042002,0.20397453,0.14555223,-0.20397453,1.1042002,-8.827722
../Cities/origin/@CITY_1@seg670850 (2)@1009@3267@.png,../Cities/origin/@CITY_1@seg670850 (3)@1009@3267@.png,CITY_1,seg670850,1009,3267,1.133334,-0.2976526,9.878371,0.2976526,1.133334,-4.8067656
../Cities/origin/@CITY_1@seg670850 (2)@3409@1777@.png,../Cities/origin/@CITY_1@seg670850 (3)@3409@1777@.png,CITY_1,seg670850,3409,1777,0.9720737,-0.061997414,-9.73492,0.061997414,0.9720737,-1.1505713
../Cities/origin/@CITY_1@seg670850 (2)@1125@668@.png,../Cities/origin/@CITY_1@seg670850 (3)@1125@668@.png,CITY_1,seg670850,1125,668,0.88085306,-0.230691,-1.9218261,0.230691,0.88085306,-0.23375681
../Cities/origin/@CITY_1@seg670850 (2)@1465@1672@.png,../Cities/origin/@CITY_1@seg670850 (3)@1465@1672@.png,CITY_1,seg670850,1465,1672,0.9310133,-0.048948217,5.870048,0.048948217,0.9310133,-9.659432
../Cities/origin/@CITY_1@seg670850 (2)@4185@3525@.png,../Cities/origin/@CITY_1@seg670850 (3)@4185@3525@.png,CITY_1,seg670850,4185,3525,1.1243993,0.3000294,6.042446,-0.3000294,1.1243993,-5.338795
../Cities/origin/@CITY_1@seg670850 (2)@365@4032@.png,../Cities/origin/@CITY_1@seg670850 (3)@365@4032@.png,CITY_1,seg670850,365,4032,1.1411271,0.1652336,9.712852,-0.1652336,1.1411271,-5.66098
../Cities/origin/@CITY_1@seg670850 (2)@657@3409@.png,../Cities/origin/@CITY_1@seg670850 (3)@657@3409@.png,CITY_1,seg670850,657,3409,1.1534024,-0.012799412,-2.1366284,0.012799412,1.1534024,-9.441957
../Cities/origin/@CITY_1@seg670850 (2)@2395@819@.png,../Cities/origin/@CITY_1@seg670850 (3)@2395@819@.png,CITY_1,seg670850,2395,819,1.0770363,-0.2542963,8.091301,0.2542963,1.0770363,-5.08437
../Cities/origin/@CITY_1@seg670850 (2)@2382@3402@.png,../Cities/origin/@CITY_1@seg670850 (3)@2382@3402@.png,CITY_1,seg670850,2382,3402,0.93796784,-0.1347347,7.6808877,0.1347347,0.93796784,4.558646
../Cities/origin/@CITY_1@seg670850 (2)@2077@43@.png,../Cities/origin/@CITY_1@seg670850 (3)@2077@43@.png,CITY_1,seg670850,2077,43,0.82445216,-0.069537826,6.586189,0.069537826,0.82445216,-6.264316
../Cities/origin/@CITY_1@seg670850 (2)@2025@1275@.png,../Cities/origin/@CITY_1@seg670850 (3)@2025@1275@.png,CITY_1,seg670850,2025,1275,0.8319639,0.12913333,0.24679177,-0.12913333,0.8319639,5.9798017
../Cities/origin/@CITY_1@seg670850 (2)@243@3696@.png,../Cities/origin/@CITY_1@seg670850 (3)@243@3696@.png,CITY_1,seg670850,243,3696,0.8543895,0.18132319,4.353888,-0.18132319,0.8543895,2.018955
../Cities/origin/@CITY_1@seg670850 (2)@2492@3965@.png,../Cities/origin/@CITY_1@seg670850 (3)@2492@3965@.png,CITY_1,seg670850,2492,3965,1.0241251,-0.12114757,-8.503049,0.12114757,1.0241251,-3.834071
../Cities/origin/@CITY_1@seg670850 (2)@1689@54@.png,../Cities/origin/@CITY_1@seg670850 (3)@1689@54@.png,CITY_1,seg670850,1689,54,1.0422407,-0.08755671,-9.491362,0.08755671,1.0422407,8.098236
../Cities/origin/@CITY_1@seg670850 (2)@2816@3180@.png,../Cities/origin/@CITY_1@seg670850 (3)@2816@3180@.png,CITY_1,seg670850,2816,3180,1.0809381,-0.19919558,-5.3811235,0.19919558,1.0809381,6.6107125
../Cities/origin/@CITY_1@seg670850 (2)@4093@1125@.png,../Cities/origin/@CITY_1@seg670850 (3)@4093@1125@.png,CITY_1,seg670850,4093,1125,1.0309795,0.16354553,5.7179904,-0.16354553,1.0309795,-6.77313
../Cities/origin/@CITY_1@seg670850 (2)@1561@2929@.png,../Cities/origin/@CITY_1@seg670850 (3)@1561@2929@.png,CITY_1,seg670850,1561,2929,1.1573541,-0.039382443,1.3796494,0.039382443,1.1573541,-2.8559914
../Cities/origin/@CITY_1@seg670850 (2)@1109@3183@.png,../Cities/origin/@CITY_1@seg670850 (3)@1109@3183@.png,CITY_1,seg670850,1109,3183,0.98487824,-0.17640902,2.6016793,0.17640902,0.98487824,4.6061215
../Cities/origin/@CITY_1@seg670850 (2)@3089@3844@.png,../Cities/origin/@CITY_1@seg670850 (3)@3089@3844@.png,CITY_1,seg670850,3089,3844,0.78909653,-0.059472334,-7.1004357,0.059472334,0.78909653,3.7696815
../Cities/origin/@CITY_1@seg670850 (2)@366@1171@.png,../Cities/origin/@CITY_1@seg670850 (3)@366@1171@.png,CITY_1,seg670850,366,1171,1.1940619,0.31711873,6.8281403,-0.31711873,1.1940619,-8.316878
../Cities/origin/@CITY_1@seg670850 (2)@2988@1076@.png,../Cities/origin/@CITY_1@seg670850 (3)@2988@1076@.png,CITY_1,seg670850,2988,1076,1.0680249,-0.21930186,3.264392,0.21930186,1.0680249,5.8155203
../Cities/origin/@CITY_1@seg670850 (2)@1601@2567@.png,../Cities/origin/@CITY_1@seg670850 (3)@1601@2567@.png,CITY_1,seg670850,1601,2567,1.2000059,0.06254809,0.07570087,-0.06254809,1.2000059,-7.180486
../Cities/origin/@CITY_1@seg670850 (2)@2721@1254@.png,../Cities/origin/@CITY_1@seg670850 (3)@2721@1254@.png,CITY_1,seg670850,2721,1254,1.2384483,-0.08563202,-9.800416,0.08563202,1.2384483,-3.7074885
../Cities/origin/@CITY_1@seg670850 (2)@2298@2817@.png,../Cities/origin/@CITY_1@seg670850 (3)@2298@2817@.png,CITY_1,seg670850,2298,2817,1.0161638,0.029882696,5.76577,-0.029882696,1.0161638,-1.1919215
../Cities/origin/@CITY_1@seg670850 (2)@1877@2110@.png,../Cities/origin/@CITY_1@seg670850 (3)@1877@2110@.png,CITY_1,seg670850,1877,2110,0.750052,0.14319856,-8.6337595,-0.14319856,0.750052,6.5518317
../Cities/origin/@CITY_1@seg670850 (2)@66@861@.png,../Cities/origin/@CITY_1@seg670850 (3)@66@861@.png,CITY_1,seg670850,66,861,0.9699179,0.17428319,8.624498,-0.17428319,0.9699179,-7.718165
../Cities/origin/@CITY_1@seg670850 (2)@2424@2391@.png,../Cities/origin/@CITY_1@seg670850 (3)@2424@2391@.png,CITY_1,seg670850,2424,2391,1.1325231,0.025589455,-5.929455,-0.025589455,1.1325231,-3.1500247
../Cities/origin/@CITY_1@seg670850 (2)@4129@1790@.png,../Cities/origin/@CITY_1@seg670850 (3)@4129@1790@.png,CITY_1,seg670850,4129,1790,0.9405623,0.24907579,-0.13731605,-0.24907579,0.9405623,-5.11227
